,feature_ID,¹à±â,ºÐ·ù,¸íÄª,À§µµ,°æµµ
837,Point_837,20,º¸¾Èµî,¿ª»ï1µ¿ 697-32,37.505825427800005,127.04447481700001
838,Point_838,20,º¸¾Èµî,¿ª»ï1µ¿ 697-53,37.5058253595,127.04465577399999
839,Point_839,20,º¸¾Èµî,¿ª»ï1µ¿ 697-52,37.5057928565,127.04483218799999
840,Point_840,20,º¸¾Èµî,¿ª»ï1µ¿ 645-16,37.5011328935,127.03390478
841,Point_841,20,º¸¾Èµî,¿ª»ï1µ¿ 645-14,37.501446455199996,127.033864209
842,Point_842,20,º¸¾Èµî,¿ª»ï1µ¿ 645-21,37.5007797536,127.033714628
843,Point_843,20,º¸¾Èµî,¿ª»ï1µ¿ 645-18,37.5010753093,127.033624288
844,Point_844,20,º¸¾Èµî,¿ª»ï1µ¿ 637-31,37.5011691418,127.03317196399999
845,Point_845,20,º¸¾Èµî,¿ª»ï1µ¿ 645-11,37.5013853208,127.03339372
846,Point_846,20,º¸¾Èµî,¿ª»ï1µ¿ 697-20,37.5060377486,127.045307349
847,Point_847,20,º¸¾Èµî,¿ª»ï1µ¿ 697-23,37.5062505102,127.04498175299999
848,Point_848,20,º¸¾Èµî,¿ª»ï1µ¿ 697-27,37.5062542036,127.04474650899999
849,Point_849,20,º¸¾Èµî,¿ª»ï1µ¿ 697-25,37.5064488669,127.04462447799999
850,Point_850,20,º¸¾Èµî,¿ª»ï1µ¿ 698-17,37.5064093452,127.04429872799999
851,Point_851,20,º¸¾Èµî,¿ª»ï1µ¿ 697-26,37.506283099,127.04457914
852,Point_852,20,º¸¾Èµî,¿ª»ï1µ¿ 698-21,37.506135439699996,127.04429856700001
853,Point_853,20,º¸¾Èµî,¿ª»ï1µ¿736-40,37.499348509899995,127.03524294299999
854,Point_854,20,º¸¾Èµî,¿ª»ï1µ¿736-51,37.4994061148,127.03544200600001
855,Point_855,20,º¸¾Èµî,¿ª»ï1µ¿736-9,37.499795329,127.03551004399999
856,Point_856,20,º¸¾Èµî,¿ª»ï1µ¿736-38,37.4994386536,127.03509823200001
857,Point_857,20,º¸¾Èµî,¿ª»ï1µ¿736-36,37.4993270279,127.03476343700001
858,Point_858,20,º¸¾Èµî,¿ª»ï1µ¿824-5,37.4980884449,127.03040676200001
859,Point_859,20,º¸¾Èµî,¿ª»ï1µ¿824-7,37.4978469694,127.03042928100001
860,Point_860,20,º¸¾Èµî,¿ª»ï1µ¿824-9,37.4975405875,127.030582954
861,Point_861,20,º¸¾Èµî,¿ª»ï1µ¿827-44,37.4969710608,127.030931023
862,Point_862,20,º¸¾Èµî,¿ª»ï1µ¿824-25,37.4975836976,127.03111221399999
863,Point_863,20,º¸¾Èµî,¿ª»ï1µ¿827-45,37.497032271,127.031152696
864,Point_864,20,º¸¾Èµî,¿ª»ï1µ¿827-38,37.4967259562,127.03104853
865,Point_865,20,º¸¾Èµî,¿ª»ï1µ¿827-57,37.4968159008,127.031636609
866,Point_866,20,º¸¾Èµî,¿ª»ï1µ¿827-82,37.496437536,127.03141932700001
867,Point_867,20,º¸¾Èµî,¿ª»ï1µ¿827-55,37.4966429414,127.031509881
868,Point_868,20,º¸¾Èµî,¿ª»ï1µ¿827-75,37.4960806904,127.03159558799999
869,Point_869,20,º¸¾Èµî,¿ª»ï1µ¿827-27,37.4958393037,127.03128337700001
870,Point_870,20,º¸¾Èµî,¿ª»ï1µ¿827-76,37.4961274991,127.031758449
871,Point_871,20,º¸¾Èµî,¿ª»ï1µ¿827-73,37.4959508786,127.03184431700001
872,Point_872,20,º¸¾Èµî,¿ª»ï1µ¿827-72,37.49579949,127.031916627
873,Point_873,20,º¸¾Èµî,¿ª»ï1µ¿827-68,37.495734516700004,127.03228751200001
874,Point_874,20,º¸¾Èµî,¿ª»ï1µ¿827-71,37.4957490787,127.031749242
875,Point_875,20,º¸¾Èµî,¿ª»ï1µ¿ 630-5,37.502812793400004,127.032390082
876,Point_876,20,º¸¾Èµî,¿ª»ï1µ¿ 631-1,37.5025100741,127.032322095
877,Point_877,20,º¸¾Èµî,¿ª»ï1µ¿ 631-15,37.5021965241,127.03232196
878,Point_878,20,º¸¾Èµî,¿ª»ï1µ¿ 632-14,37.5022723095,127.031951048
879,Point_879,20,º¸¾Èµî,¿ª»ï1µ¿ 632-13,37.5023984674,127.031887769
880,Point_880,20,º¸¾Èµî,¿ª»ï1µ¿ 632-12,37.5025606691,127.031810935
881,Point_881,20,º¸¾Èµî,¿ª»ï1µ¿ 630-1,37.5026615047,127.032095973
882,Point_882,20,º¸¾Èµî,¿ª»ï1µ¿ 630,37.5028309158,127.03201461799999
883,Point_883,20,º¸¾Èµî,¿ª»ï1µ¿ 625-10,37.5031444473,127.032082609
884,Point_884,20,º¸¾Èµî,¿ª»ï1µ¿ 625-11,37.5031948581,127.03225001
885,Point_885,20,º¸¾Èµî,¿ª»ï1µ¿ 625-15,37.5032488701,127.032426461
886,Point_886,20,º¸¾Èµî,¿ª»ï1µ¿ 624-29,37.5031986888,127.031408589
887,Point_887,20,º¸¾Èµî,¿ª»ï1µ¿ 624-28,37.5033861015,127.031395096
888,Point_888,20,º¸¾Èµî,¿ª»ï1µ¿ 633-28,37.5022724851,127.031295108
889,Point_889,20,º¸¾Èµî,¿ª»ï1µ¿ 633-16,37.501894003800004,127.031516611
890,Point_890,20,º¸¾Èµî,¿ª»ï1µ¿ 633-15,37.5018291663,127.03138539700001
891,Point_891,20,º¸¾Èµî,¿ª»ï1µ¿ 633-14,37.501767947,127.0311999
892,Point_892,20,º¸¾Èµî,¿ª»ï1µ¿ 636-33,37.5012814349,127.03108208200001
893,Point_893,20,º¸¾Èµî,¿ª»ï1µ¿ 636,37.5013138186,127.03128113700001
894,Point_894,20,º¸¾Èµî,¿ª»ï1µ¿ 633-7,37.5027410986,127.030951499
895,Point_895,20,º¸¾Èµî,¿ª»ï1µ¿ 637-7,37.5017316163,127.03228104700001
896,Point_896,20,º¸¾Èµî,¿ª»ï1µ¿ 697-50,37.5057639589,127.04500408
897,Point_897,20,º¸¾Èµî,¿ª»ï1µ¿ 704-46,37.5050753481,127.04563701200001
898,Point_898,20,º¸¾Èµî,¿ª»ï1µ¿ 704-62,37.5048230002,127.045808765
899,Point_899,20,º¸¾Èµî,¿ª»ï1µ¿ 704-21,37.5052414654,127.04476852399999
900,Point_900,20,º¸¾Èµî,¿ª»ï1µ¿ 704-28,37.5048954434,127.044863319
901,Point_901,20,º¸¾Èµî,¿ª»ï1µ¿ 703-6,37.5045244275,127.044338329
902,Point_902,20,º¸¾Èµî,¿ª»ï1µ¿ 704-16,37.504956835,127.044537636
903,Point_903,20,º¸¾Èµî,¿ª»ï1µ¿ 704-15,37.505111792600005,127.04457844299999
904,Point_904,20,º¸¾Èµî,¿ª»ï1µ¿ 704-13,37.5054253081,127.044669108
905,Point_905,20,º¸¾Èµî,¿ª»ï1µ¿ 704-11,37.5056199782,127.044528982
906,Point_906,20,º¸¾Èµî,¿ª»ï1µ¿ 698-31,37.5055768895,127.044103708
907,Point_907,20,º¸¾Èµî,¿ª»ï1µ¿ 698-29,37.5053570679,127.044040244
908,Point_908,20,º¸¾Èµî,¿ª»ï1µ¿ 704-5,37.5048632732,127.044157575
909,Point_909,20,º¸¾Èµî,¿ª»ï1µ¿ 703-1,37.5044236316,127.044026124
910,Point_910,20,º¸¾Èµî,¿ª»ï1µ¿ 700-34,37.504600306,127.04381813
911,Point_911,20,º¸¾Èµî,¿ª»ï1µ¿ 700-30,37.5047625573,127.04362822200001
912,Point_912,20,º¸¾Èµî,¿ª»ï1µ¿ 699-25,37.5050652196,127.043831974
913,Point_913,20,º¸¾Èµî,¿ª»ï1µ¿ 698-28,37.505472468899995,127.043845783
914,Point_914,20,º¸¾Èµî,¿ª»ï1µ¿830-11,37.4950318469,127.03186202
915,Point_915,20,º¸¾Èµî,¿ª»ï1µ¿830-12,37.494891296,127.03183934399999
916,Point_916,20,º¸¾Èµî,¿ª»ï1µ¿830-65,37.495183115500005,127.032232995
917,Point_917,20,º¸¾Èµî,¿ª»ï1µ¿830-60,37.494750577800005,127.03243183299999
918,Point_918,20,º¸¾Èµî,¿ª»ï1µ¿ 629-22,37.5028810042,127.033344625
919,Point_919,20,º¸¾Èµî,¿ª»ï1µ¿ 630-11,37.502845102100004,127.03285151899999
920,Point_920,20,º¸¾Èµî,¿ª»ï1µ¿ 631-18,37.502531571,127.032783526
921,Point_921,20,º¸¾Èµî,¿ª»ï1µ¿740-12,37.4977483041,127.03530551899999
922,Point_922,20,º¸¾Èµî,¿ª»ï1µ¿744,37.4973516193,127.036105979
923,Point_923,20,º¸¾Èµî,¿ª»ï1µ¿743-6,37.4973156809,127.03577122799999
924,Point_924,20,º¸¾Èµî,¿ª»ï1µ¿743,37.4972329338,127.035287183
925,Point_925,20,º¸¾Èµî,¿ª»ï1µ¿741-22,37.4973267206,127.03501129799999
926,Point_926,20,º¸¾Èµî,¿ª»ï1µ¿743-1,37.497045550100005,127.03520115
927,Point_927,20,º¸¾Èµî,¿ª»ï1µ¿740-23,37.4980114384,127.035169939
928,Point_928,20,º¸¾Èµî,¿ª»ï1µ¿742-2,37.4966779866,127.035042659
929,Point_929,20,º¸¾Èµî,¿ª»ï1µ¿742-1,37.4966382939,127.03520548200001
930,Point_930,20,º¸¾Èµî,¿ª»ï1µ¿ 625-5,37.503479622600004,127.03207822799999
931,Point_931,20,º¸¾Èµî,¿ª»ï1µ¿ 625-12,37.5035516389,127.032313497
932,Point_932,20,º¸¾Èµî,¿ª»ï1µ¿ 626-21,37.503706482199995,127.03278404
933,Point_933,20,º¸¾Èµî,¿ª»ï1µ¿ 662-3,37.5064685722,127.03991503200001
934,Point_934,20,º¸¾Èµî,¿ª»ï1µ¿ 661-33,37.506328161300004,127.03948065600001
935,Point_935,20,º¸¾Èµî,¿ª»ï1µ¿ 663-16,37.506007321700004,127.03972478
936,Point_936,20,º¸¾Èµî,¿ª»ï1µ¿ 661-27,37.506245359299996,127.039209175
937,Point_937,20,º¸¾Èµî,¿ª»ï1µ¿ 663-9,37.5059426756,127.039046155
938,Point_938,20,º¸¾Èµî,¿ª»ï1µ¿ 663-18,37.506064915799996,127.03993291299999
939,Point_939,20,º¸¾Èµî,¿ª»ï1µ¿738-6,37.4990020435,127.03681696700001
940,Point_940,20,º¸¾Èµî,¿ª»ï1µ¿739-1,37.4990201786,127.03644604600001
941,Point_941,20,º¸¾Èµî,¿ª»ï1µ¿739-2,37.4988796579,127.03632836700001
942,Point_942,20,º¸¾Èµî,¿ª»ï1µ¿739-20,37.4976469948,127.03660822299999
943,Point_943,20,º¸¾Èµî,¿ª»ï1µ¿738,37.498573267,127.036486541
944,Point_944,20,º¸¾Èµî,¿ª»ï1µ¿739-6,37.4985986036,127.03613372
945,Point_945,20,º¸¾Èµî,¿ª»ï1µ¿739,37.4991139417,127.036256104
946,Point_946,20,º¸¾Èµî,¿ª»ï1µ¿736-55,37.4996366536,127.035835665
947,Point_947,20,º¸¾Èµî,¿ª»ï1µ¿739-3,37.4989806289,127.03613842799999
948,Point_948,20,º¸¾Èµî,¿ª»ï1µ¿736-46,37.499020391500004,127.035749423
949,Point_949,20,º¸¾Èµî,¿ª»ï1µ¿739-8,37.498530251,127.035726572
950,Point_950,20,º¸¾Èµî,¿ª»ï1µ¿739-12,37.4981914329,127.03585759200001
951,Point_951,20,º¸¾Èµî,¿ª»ï1µ¿740-4,37.4981086673,127.035436869
952,Point_952,20,º¸¾Èµî,¿ª»ï1µ¿740-17,37.4976724889,127.03573973399999
953,Point_953,20,º¸¾Èµî,¿ª»ï1µ¿740-11,37.4977698658,127.03551360799999
954,Point_954,20,º¸¾Èµî,¿ª»ï1µ¿742-3,37.4965554618,127.03500189100001
955,Point_955,20,º¸¾Èµî,¿ª»ï1µ¿742-8,37.4963464081,127.03506964399999
956,Point_956,20,º¸¾Èµî,¿ª»ï1µ¿ 610-5,37.5052995731,127.032373061
957,Point_957,20,º¸¾Èµî,¿ª»ï1µ¿ 609-7,37.5049823982,127.03244983
958,Point_958,20,º¸¾Èµî,¿ª»ï1µ¿ 626-10,37.5043950379,127.032101239
959,Point_959,20,º¸¾Èµî,¿ª»ï1µ¿ 626-15,37.504171486,127.032476622
960,Point_960,20,º¸¾Èµî,¿ª»ï1µ¿ 626-16,37.5040993694,127.03260778200001
961,Point_961,20,º¸¾Èµî,¿ª»ï1µ¿ 626-6,37.5041641502,127.03293805
962,Point_962,20,º¸¾Èµî,¿ª»ï1µ¿ 626-28,37.5040090834,127.033272745
963,Point_963,20,º¸¾Èµî,¿ª»ï1µ¿ 608-26,37.504182042,127.033394965
964,Point_964,20,º¸¾Èµî,¿ª»ï1µ¿ 608-33,37.5043621169,127.03383838299999
965,Point_965,20,º¸¾Èµî,¿ª»ï1µ¿ 608-8,37.5044521876,127.033942472
966,Point_966,20,º¸¾Èµî,¿ª»ï1µ¿ 608-7,37.504488288699996,127.033729867
967,Point_967,20,º¸¾Èµî,¿ª»ï1µ¿ 608-5,37.5046505558,127.03342684100001
968,Point_968,20,º¸¾Èµî,¿ª»ï1µ¿ 608-1,37.5046578872,127.03298803
969,Point_969,20,º¸¾Èµî,¿ª»ï1µ¿ 608-29,37.5045497146,127.03317346
970,Point_970,20,º¸¾Èµî,¿ª»ï1µ¿ 626-27,37.5038613465,127.033173156
971,Point_971,20,º¸¾Èµî,¿ª»ï1µ¿ 626-22,37.5037676964,127.03297859
972,Point_972,20,º¸¾Èµî,¿ª»ï1µ¿ 626-17,37.503926386399996,127.032571516
973,Point_973,20,º¸¾Èµî,¿ª»ï1µ¿ 625-1,37.5039481589,127.032028667
974,Point_974,20,º¸¾Èµî,¿ª»ï1µ¿ 626-11,37.5042076325,127.032087588
975,Point_975,20,º¸¾Èµî,¿ª»ï1µ¿ 625-20,37.5034075997,127.031865579
976,Point_976,20,º¸¾Èµî,¿ª»ï1µ¿ 625-2,37.5038255717,127.032214091
977,Point_977,20,º¸¾Èµî,¿ª»ï1µ¿ 625-3,37.5036164517,127.032530667
978,Point_978,20,º¸¾Èµî,¿ª»ï1µ¿ 624-31,37.5033896549,127.031585097
979,Point_979,20,º¸¾Èµî,¿ª»ï1µ¿ 625-9,37.5030868344,127.031892586
980,Point_980,20,º¸¾Èµî,¿ª»ï1µ¿ 669-2,37.5037233121,127.036823809
981,Point_981,20,º¸¾Èµî,¿ª»ï1µ¿ 669-3,37.5035971798,127.036796604
982,Point_982,20,º¸¾Èµî,¿ª»ï1µ¿ 670,37.5038456998,127.037298869
983,Point_983,20,º¸¾Èµî,¿ª»ï1µ¿ 666-12,37.5042892613,127.036444084
984,Point_984,20,º¸¾Èµî,¿ª»ï1µ¿ 667-14,37.5039145154,127.036208663
985,Point_985,20,º¸¾Èµî,¿ª»ï1µ¿ 669-10,37.5037196444,127.03702737799999
986,Point_986,20,º¸¾Èµî,¿ª»ï1µ¿ 668-5,37.5035108442,127.036276325
987,Point_987,20,º¸¾Èµî,¿ª»ï1µ¿ 668-7,37.5031539931,127.036448056
988,Point_988,20,º¸¾Èµî,¿ª»ï1µ¿ 668-10,37.5032080003,127.036619985
989,Point_989,20,º¸¾Èµî,¿ª»ï1µ¿ 668-12,37.502998943200005,127.03669678700001
990,Point_990,20,º¸¾Èµî,¿ª»ï1µ¿ 669-9,37.5029231287,127.037112936
991,Point_991,20,º¸¾Èµî,¿ª»ï1µ¿ 662,37.506706518200005,127.039675387
992,Point_992,20,º¸¾Èµî,¿ª»ï1µ¿ 656-20,37.5071392459,127.03893820200001
993,Point_993,20,º¸¾Èµî,¿ª»ï1µ¿ 655-23,37.5073375295,127.038748295
994,Point_994,20,º¸¾Èµî,¿ª»ï1µ¿ 656-18,37.507042068000004,127.038540038
995,Point_995,20,º¸¾Èµî,¿ª»ï1µ¿ 656-15,37.5069304624,127.038173537
996,Point_996,20,º¸¾Èµî,¿ª»ï1µ¿ 655-17,37.507103534,127.03792932799999
997,Point_997,20,º¸¾Èµî,¿ª»ï1µ¿ 656-17,37.5069952673,127.038381674
998,Point_998,20,º¸¾Èµî,¿ª»ï1µ¿742-17,37.4961627996,127.034400102
999,Point_999,20,º¸¾Èµî,¿ª»ï1µ¿742-29,37.4960043481,127.03396578799999
1000,Point_1000,20,º¸¾Èµî,¿ª»ï1µ¿828-55,37.4961810566,127.03357686
1001,Point_1001,20,º¸¾Èµî,¿ª»ï1µ¿753-1,37.495755766100004,127.033630949
1002,Point_1002,20,º¸¾Èµî,¿ª»ï1µ¿752-25,37.4954313274,127.03389767899999
1003,Point_1003,20,º¸¾Èµî,¿ª»ï1µ¿ 629-21,37.5030107656,127.033285873
1004,Point_1004,20,º¸¾Èµî,¿ª»ï1µ¿ 626-32,37.5035657159,127.033530405
1005,Point_1005,20,º¸¾Èµî,¿ª»ï1µ¿ 626-30,37.5037243479,127.033335952
1006,Point_1006,20,º¸¾Èµî,¿ª»ï1µ¿ 626-7,37.5040920318,127.033073733
1007,Point_1007,20,º¸¾Èµî,¿ª»ï1µ¿ 627-11,37.5038249596,127.03438552200001
1008,Point_1008,20,º¸¾Èµî,¿ª»ï1µ¿ 628-5,37.5036770795,127.034779025
1009,Point_1009,20,º¸¾Èµî,¿ª»ï1µ¿ 628-3,37.5039978601,127.034702269
1010,Point_1010,20,º¸¾Èµî,¿ª»ï1µ¿ 628-1,37.5042970349,127.034562168
1011,Point_1011,20,º¸¾Èµî,¿ª»ï1µ¿ 628,37.5044448196,127.034494379
1012,Point_1012,20,º¸¾Èµî,¿ª»ï1µ¿ 656-5,37.5065990754,127.037603346
1013,Point_1013,20,º¸¾Èµî,¿ª»ï1µ¿ 657-40,37.5064802346,127.037313752
1014,Point_1014,20,º¸¾Èµî,¿ª»ï1µ¿ 657-37,37.506465884,127.03710564200001
1015,Point_1015,20,º¸¾Èµî,¿ª»ï1µ¿ 657-38,37.5063253074,127.037168908
1016,Point_1016,20,º¸¾Èµî,¿ª»ï1µ¿ 660-28,37.5060188842,127.03742662100001
1017,Point_1017,20,º¸¾Èµî,¿ª»ï1µ¿ 656,37.5067072649,127.037386249
1018,Point_1018,20,º¸¾Èµî,¿ª»ï1µ¿ 656-1,37.5067540684,127.03754008799999
1019,Point_1019,20,º¸¾Èµî,¿ª»ï1µ¿ 655-13,37.506912748299996,127.037214439
1020,Point_1020,20,º¸¾Èµî,¿ª»ï1µ¿ 655-1,37.5070966229,127.03699285399999
1021,Point_1021,20,º¸¾Èµî,¿ª»ï1µ¿ 655-6,37.5071289467,127.03735026700001
1022,Point_1022,20,º¸¾Èµî,¿ª»ï1µ¿ 657-36,37.5066064664,127.03702428
1023,Point_1023,20,º¸¾Èµî,¿ª»ï1µ¿742-26,37.4956871873,127.033988261
1024,Point_1024,20,º¸¾Èµî,¿ª»ï1µ¿742-25,37.4957520154,127.034142084
1025,Point_1025,20,º¸¾Èµî,¿ª»ï1µ¿750-3,37.4957698881,127.034648705
1026,Point_1026,20,º¸¾Èµî,¿ª»ï1µ¿750-7,37.495903133,127.03500158700001
1027,Point_1027,20,º¸¾Èµî,¿ª»ï1µ¿750-12,37.4958490162,127.035191542
1028,Point_1028,20,º¸¾Èµî,¿ª»ï1µ¿750-23,37.4955319464,127.034906424
1029,Point_1029,20,º¸¾Èµî,¿ª»ï1µ¿750-4,37.4956653381,127.03476174
1030,Point_1030,20,º¸¾Èµî,¿ª»ï1µ¿750-24,37.4954274603,127.034802339
1031,Point_1031,20,º¸¾Èµî,¿ª»ï1µ¿752-8,37.4953698756,127.034530914
1032,Point_1032,20,º¸¾Èµî,¿ª»ï1µ¿752-7,37.4955032523,127.034435986
1033,Point_1033,20,º¸¾Èµî,¿ª»ï1µ¿752-20,37.4951717318,127.03426394899999
1034,Point_1034,20,º¸¾Èµî,¿ª»ï1µ¿752-21,37.4950960813,127.034146309
1035,Point_1035,20,º¸¾Èµî,¿ª»ï1µ¿752-31,37.4950132694,127.03386582700001
1036,Point_1036,20,º¸¾Èµî,¿ª»ï1µ¿752-29,37.495143039,127.033779943
1037,Point_1037,20,º¸¾Èµî,¿ª»ï1µ¿752-32,37.4949664688,127.033684875
1038,Point_1038,20,º¸¾Èµî,¿ª»ï1µ¿752-49,37.4946818021,127.033503816
1039,Point_1039,20,º¸¾Èµî,¿ª»ï1µ¿752-37,37.494728555100004,127.033852129
1040,Point_1040,20,º¸¾Èµî,¿ª»ï1µ¿752-45,37.4944943154,127.03377512799999
1041,Point_1041,20,º¸¾Èµî,¿ª»ï1µ¿752-39,37.4946383738,127.03413253
1042,Point_1042,20,º¸¾Èµî,¿ª»ï1µ¿ 626-24,37.5035658459,127.03306897700001
1043,Point_1043,20,º¸¾Èµî,¿ª»ï1µ¿ 626-25,37.5033532403,127.032955789
1044,Point_1044,20,º¸¾Èµî,¿ª»ï1µ¿ 607-16,37.5046430883,127.034331611
1045,Point_1045,20,º¸¾Èµî,¿ª»ï1µ¿ 608-15,37.505083001100004,127.03355822700001
1046,Point_1046,20,º¸¾Èµî,¿ª»ï1µ¿ 607-25,37.5052558608,127.034024266
1047,Point_1047,20,º¸¾Èµî,¿ª»ï1µ¿ 641-18,37.5027543091,127.035253591
1048,Point_1048,20,º¸¾Èµî,¿ª»ï1µ¿ 641-1,37.5029525708,127.035117971
1049,Point_1049,20,º¸¾Èµî,¿ª»ï1µ¿ 641-7,37.5028911452,127.035642699
1050,Point_1050,20,º¸¾Èµî,¿ª»ï1µ¿ 641-17,37.502581291700004,127.035334937
1051,Point_1051,20,º¸¾Èµî,¿ª»ï1µ¿ 643-7,37.502105604,127.03518995399999
1052,Point_1052,20,º¸¾Èµî,¿ª»ï1µ¿ 641-14,37.5021163077,127.035551856
1053,Point_1053,20,º¸¾Èµî,¿ª»ï1µ¿ 642-2,37.5013954308,127.035791269
1054,Point_1054,20,º¸¾Èµî,¿ª»ï1µ¿ 642-3,37.5012872689,127.035926927
1055,Point_1055,20,º¸¾Èµî,¿ª»ï1µ¿ 644-19,37.5011578158,127.03495427899999
1056,Point_1056,20,º¸¾Èµî,¿ª»ï1µ¿ 656-3,37.5068512947,127.037798005
1057,Point_1057,20,º¸¾Èµî,¿ª»ï1µ¿ 656-37,37.5067287276,127.037892947
1058,Point_1058,20,º¸¾Èµî,¿ª»ï1µ¿ 661-8,37.506270877,127.03832701600001
1059,Point_1059,20,º¸¾Èµî,¿ª»ï1µ¿ 661-17,37.506404116599995,127.038661858
1060,Point_1060,20,º¸¾Èµî,¿ª»ï1µ¿ 656-25,37.5069590822,127.03882500799999
1061,Point_1061,20,º¸¾Èµî,¿ª»ï1µ¿ 656-12,37.5064151619,127.037942552
1062,Point_1062,20,º¸¾Èµî,¿ª»ï1µ¿ 661,37.50617371,127.03788814200001
1063,Point_1063,20,º¸¾Èµî,¿ª»ï1µ¿ 657-32,37.5065632606,127.036888539
1064,Point_1064,20,º¸¾Èµî,¿ª»ï1µ¿ 657-30,37.5062245011,127.036829561
1065,Point_1065,20,º¸¾Èµî,¿ª»ï1µ¿ 660-21,37.5059109019,127.036987745
1066,Point_1066,20,º¸¾Èµî,¿ª»ï1µ¿ 657-23,37.505983115999996,127.036558006
1067,Point_1067,20,º¸¾Èµî,¿ª»ï1µ¿ 657-21,37.506264270100004,127.036426948
1068,Point_1068,20,º¸¾Èµî,¿ª»ï1µ¿ 658-19,37.5067363688,127.036517657
1069,Point_1069,20,º¸¾Èµî,¿ª»ï1µ¿ 658-17,37.5066283568,127.036164734
1070,Point_1070,20,º¸¾Èµî,¿ª»ï1µ¿ 658-15,37.5065275462,127.03582991100001
1071,Point_1071,20,º¸¾Èµî,¿ª»ï1µ¿ 651-18,37.5070466207,127.035513478
1072,Point_1072,20,º¸¾Èµî,¿ª»ï1µ¿ 651-13,37.5072662544,127.03621028200001
1073,Point_1073,20,º¸¾Èµî,¿ª»ï1µ¿ 651-12,37.5071584077,127.03530542600001
1074,Point_1074,20,º¸¾Èµî,¿ª»ï1µ¿ 658-26,37.5066574137,127.035422814
1075,Point_1075,20,º¸¾Èµî,¿ª»ï1µ¿ 659-12,37.5062466177,127.03521451799999
1076,Point_1076,20,º¸¾Èµî,¿ª»ï1µ¿ 659-11,37.5062034098,127.035078779
1077,Point_1077,20,º¸¾Èµî,¿ª»ï1µ¿ 659-13,37.5060664369,127.035146574
1078,Point_1078,20,º¸¾Èµî,¿ª»ï1µ¿ 659-15,37.5059222572,127.035209841
1079,Point_1079,20,º¸¾Èµî,¿ª»ï1µ¿ 659-19,37.5056050656,127.03533636200001
1080,Point_1080,20,º¸¾Èµî,¿ª»ï1µ¿ 659-14,37.5061096447,127.035282313
1081,Point_1081,20,º¸¾Èµî,¿ª»ï1µ¿ 659-20,37.5056699,127.035463063
1082,Point_1082,20,º¸¾Èµî,¿ª»ï1µ¿ 659-22,37.5055185108,127.03553085
1083,Point_1083,20,º¸¾Èµî,¿ª»ï1µ¿ 659-28,37.5053671174,127.03561220799999
1084,Point_1084,20,º¸¾Èµî,¿ª»ï1µ¿ 659-26,37.5050643332,127.035765877
1085,Point_1085,20,º¸¾Èµî,¿ª»ï1µ¿ 659-25,37.5050211287,127.03562109200001
1086,Point_1086,20,º¸¾Èµî,¿ª»ï1µ¿ 666-15,37.504750642800005,127.036227162
1087,Point_1087,20,º¸¾Èµî,¿ª»ï1µ¿ 667-5,37.5045020744,127.035869657
1088,Point_1088,20,º¸¾Èµî,¿ª»ï1µ¿ 667-19,37.5043830797,127.036073174
1089,Point_1089,20,º¸¾Èµî,¿ª»ï1µ¿ 666-1,37.504977678,127.036286082
1090,Point_1090,20,º¸¾Èµî,¿ª»ï1µ¿750-8,37.496011179899995,127.035250421
1091,Point_1091,20,º¸¾Èµî,¿ª»ï1µ¿749-4,37.4963030002,127.035603381
1092,Point_1092,20,º¸¾Èµî,¿ª»ï1µ¿749,37.496512006399996,127.03569394700001
1093,Point_1093,20,º¸¾Èµî,¿ª»ï1µ¿744-6,37.4966596905,127.03596089700001
1094,Point_1094,20,º¸¾Èµî,¿ª»ï1µ¿749-26,37.496392926300004,127.03617789100001
1095,Point_1095,20,º¸¾Èµî,¿ª»ï1µ¿744-4,37.496836294699996,127.035938365
1096,Point_1096,20,º¸¾Èµî,¿ª»ï1µ¿744-3,37.496998481300004,127.035920349
1097,Point_1097,20,º¸¾Èµî,¿ª»ï1µ¿ 606-16,37.5060993117,127.03364011299999
1098,Point_1098,20,º¸¾Èµî,¿ª»ï1µ¿ 609-10,37.5056272211,127.033513231
1099,Point_1099,20,º¸¾Èµî,¿ª»ï1µ¿ 609-12,37.5054867001,127.033386499
1100,Point_1100,20,º¸¾Èµî,¿ª»ï1µ¿ 607-4,37.5055874736,127.033875127
1101,Point_1101,20,º¸¾Èµî,¿ª»ï1µ¿ 609-14,37.505338971,127.033259764
1102,Point_1102,20,º¸¾Èµî,¿ª»ï1µ¿ 609-15,37.505238113000004,127.033065191
1103,Point_1103,20,º¸¾Èµî,¿ª»ï1µ¿ 609-17,37.5050831477,127.033037979
1104,Point_1104,20,º¸¾Èµî,¿ª»ï1µ¿ 609-21,37.5047300368,127.032739248
1105,Point_1105,20,º¸¾Èµî,¿ª»ï1µ¿749-12,37.4953226982,127.03562553200001
1106,Point_1106,20,º¸¾Èµî,¿ª»ï1µ¿749-10,37.495647070100006,127.03559402299999
1107,Point_1107,20,º¸¾Èµî,¿ª»ï1µ¿749-8,37.4958633226,127.035557938
1108,Point_1108,20,º¸¾Èµî,¿ª»ï1µ¿ 661-3,37.5058384838,127.03805083399999
1109,Point_1109,20,º¸¾Èµî,¿ª»ï1µ¿ 660-33,37.5057809138,127.037756749
1110,Point_1110,20,º¸¾Èµî,¿ª»ï1µ¿ 661-12,37.505950069200004,127.038480666
