,명칭,주소,위도,경도,분류
1360,역삼1동752-45,서울특별시 강남구 역삼1동752-45,37.4944943154,127.03377512799999,보안등
1361,역삼1동752-39,서울특별시 강남구 역삼1동752-39,37.4946383738,127.03413253,보안등
1362,역삼1동 626-24,서울특별시 강남구 역삼1동 626-24,37.5035658459,127.03306897700001,보안등
1363,역삼1동 626-25,서울특별시 강남구 역삼1동 626-25,37.5033532403,127.032955789,보안등
1364,역삼1동 607-16,서울특별시 강남구 역삼1동 607-16,37.5046430883,127.034331611,보안등
1365,역삼1동 608-15,서울특별시 강남구 역삼1동 608-15,37.505083001100004,127.03355822700001,보안등
1366,역삼1동 607-25,서울특별시 강남구 역삼1동 607-25,37.5052558608,127.034024266,보안등
1367,역삼1동 641-18,서울특별시 강남구 역삼1동 641-18,37.5027543091,127.035253591,보안등
1368,역삼1동 641-1,서울특별시 강남구 역삼1동 641-1,37.5029525708,127.035117971,보안등
1369,역삼1동 641-7,서울특별시 강남구 역삼1동 641-7,37.5028911452,127.035642699,보안등
1370,역삼1동 641-17,서울특별시 강남구 역삼1동 641-17,37.502581291700004,127.035334937,보안등
1371,역삼1동 643-7,서울특별시 강남구 역삼1동 643-7,37.502105604,127.03518995399999,보안등
1372,역삼1동 641-14,서울특별시 강남구 역삼1동 641-14,37.5021163077,127.035551856,보안등
1373,역삼1동 642-2,서울특별시 강남구 역삼1동 642-2,37.5013954308,127.035791269,보안등
1374,역삼1동 642-3,서울특별시 강남구 역삼1동 642-3,37.5012872689,127.035926927,보안등
1375,역삼1동 644-19,서울특별시 강남구 역삼1동 644-19,37.5011578158,127.03495427899999,보안등
1376,역삼1동 656-3,서울특별시 강남구 역삼1동 656-3,37.5068512947,127.037798005,보안등
1377,역삼1동 656-37,서울특별시 강남구 역삼1동 656-37,37.5067287276,127.037892947,보안등
1378,역삼1동 661-8,서울특별시 강남구 역삼1동 661-8,37.506270877,127.03832701600001,보안등
1379,역삼1동 661-17,서울특별시 강남구 역삼1동 661-17,37.506404116599995,127.038661858,보안등
1380,역삼1동 656-25,서울특별시 강남구 역삼1동 656-25,37.5069590822,127.03882500799999,보안등
1381,역삼1동 656-12,서울특별시 강남구 역삼1동 656-12,37.5064151619,127.037942552,보안등
1382,역삼1동 661,서울특별시 강남구 역삼1동 661,37.50617371,127.03788814200001,보안등
1383,역삼1동 657-32,서울특별시 강남구 역삼1동 657-32,37.5065632606,127.036888539,보안등
1384,역삼1동 657-30,서울특별시 강남구 역삼1동 657-30,37.5062245011,127.036829561,보안등
1385,역삼1동 660-21,서울특별시 강남구 역삼1동 660-21,37.5059109019,127.036987745,보안등
1386,역삼1동 657-23,서울특별시 강남구 역삼1동 657-23,37.505983115999996,127.036558006,보안등
1387,역삼1동 657-21,서울특별시 강남구 역삼1동 657-21,37.506264270100004,127.036426948,보안등
1388,역삼1동 658-19,서울특별시 강남구 역삼1동 658-19,37.5067363688,127.036517657,보안등
1389,역삼1동 658-17,서울특별시 강남구 역삼1동 658-17,37.5066283568,127.036164734,보안등
1390,역삼1동 658-15,서울특별시 강남구 역삼1동 658-15,37.5065275462,127.03582991100001,보안등
1391,역삼1동 651-18,서울특별시 강남구 역삼1동 651-18,37.5070466207,127.035513478,보안등
1392,역삼1동 651-13,서울특별시 강남구 역삼1동 651-13,37.5072662544,127.03621028200001,보안등
1393,역삼1동 651-12,서울특별시 강남구 역삼1동 651-12,37.5071584077,127.03530542600001,보안등
1394,역삼1동 658-26,서울특별시 강남구 역삼1동 658-26,37.5066574137,127.035422814,보안등
1395,역삼1동 659-12,서울특별시 강남구 역삼1동 659-12,37.5062466177,127.03521451799999,보안등
1396,역삼1동 659-11,서울특별시 강남구 역삼1동 659-11,37.5062034098,127.035078779,보안등
1397,역삼1동 659-13,서울특별시 강남구 역삼1동 659-13,37.5060664369,127.035146574,보안등
1398,역삼1동 659-15,서울특별시 강남구 역삼1동 659-15,37.5059222572,127.035209841,보안등
1399,역삼1동 659-19,서울특별시 강남구 역삼1동 659-19,37.5056050656,127.03533636200001,보안등
1400,역삼1동 659-14,서울특별시 강남구 역삼1동 659-14,37.5061096447,127.035282313,보안등
1401,역삼1동 659-20,서울특별시 강남구 역삼1동 659-20,37.505669899999994,127.035463063,보안등
1402,역삼1동 659-22,서울특별시 강남구 역삼1동 659-22,37.5055185108,127.03553085,보안등
1403,역삼1동 659-28,서울특별시 강남구 역삼1동 659-28,37.5053671174,127.03561220799999,보안등
1404,역삼1동 659-26,서울특별시 강남구 역삼1동 659-26,37.5050643332,127.035765877,보안등
1405,역삼1동 659-25,서울특별시 강남구 역삼1동 659-25,37.5050211287,127.03562109200001,보안등
1406,역삼1동 666-15,서울특별시 강남구 역삼1동 666-15,37.504750642800005,127.036227162,보안등
1407,역삼1동 667-5,서울특별시 강남구 역삼1동 667-5,37.5045020744,127.035869657,보안등
1408,역삼1동 667-19,서울특별시 강남구 역삼1동 667-19,37.5043830797,127.036073174,보안등
1409,역삼1동 666-1,서울특별시 강남구 역삼1동 666-1,37.504977678,127.036286082,보안등
1410,역삼1동750-8,서울특별시 강남구 역삼1동750-8,37.496011179899995,127.035250421,보안등
1411,역삼1동749-4,서울특별시 강남구 역삼1동749-4,37.4963030002,127.035603381,보안등
1412,역삼1동749,서울특별시 강남구 역삼1동749,37.496512006399996,127.03569394700001,보안등
1413,역삼1동744-6,서울특별시 강남구 역삼1동744-6,37.4966596905,127.03596089700001,보안등
1414,역삼1동749-26,서울특별시 강남구 역삼1동749-26,37.496392926300004,127.03617789100001,보안등
1415,역삼1동744-4,서울특별시 강남구 역삼1동744-4,37.496836294699996,127.035938365,보안등
1416,역삼1동744-3,서울특별시 강남구 역삼1동744-3,37.496998481300004,127.035920349,보안등
1417,역삼1동 606-16,서울특별시 강남구 역삼1동 606-16,37.5060993117,127.03364011299999,보안등
1418,역삼1동 609-10,서울특별시 강남구 역삼1동 609-10,37.5056272211,127.033513231,보안등
1419,역삼1동 609-12,서울특별시 강남구 역삼1동 609-12,37.5054867001,127.033386499,보안등
1420,역삼1동 607-4,서울특별시 강남구 역삼1동 607-4,37.5055874736,127.033875127,보안등
1421,역삼1동 609-14,서울특별시 강남구 역삼1동 609-14,37.505338971,127.033259764,보안등
1422,역삼1동 609-15,서울특별시 강남구 역삼1동 609-15,37.505238113000004,127.033065191,보안등
1423,역삼1동 609-17,서울특별시 강남구 역삼1동 609-17,37.5050831477,127.033037979,보안등
1424,역삼1동 609-21,서울특별시 강남구 역삼1동 609-21,37.5047300368,127.032739248,보안등
1425,역삼1동749-12,서울특별시 강남구 역삼1동749-12,37.4953226982,127.03562553200001,보안등
1426,역삼1동749-10,서울특별시 강남구 역삼1동749-10,37.495647070100006,127.03559402299999,보안등
1427,역삼1동749-8,서울특별시 강남구 역삼1동749-8,37.4958633226,127.035557938,보안등
1428,역삼1동 661-3,서울특별시 강남구 역삼1동 661-3,37.5058384838,127.03805083399999,보안등
1429,역삼1동 660-33,서울특별시 강남구 역삼1동 660-33,37.5057809138,127.037756749,보안등
1430,역삼1동 661-12,서울특별시 강남구 역삼1동 661-12,37.505950069200004,127.038480666,보안등
1431,역삼1동 663-2,서울특별시 강남구 역삼1동 663-2,37.5056726052,127.038340281,보안등
1432,역삼1동 663-5,서울특별시 강남구 역삼1동 663-5,37.505831076,127.038666086,보안등
1433,역삼1동 663-7,서울특별시 강남구 역삼1동 663-7,37.5058778748,127.038828972,보안등
1434,역삼1동 661-19,서울특별시 강남구 역삼1동 661-19,37.5061734252,127.03876579,보안등
1435,역삼1동 661-26,서울특별시 강남구 역삼1동 661-26,37.5063931751,127.039055437,보안등
1436,역삼1동744-12,서울특별시 강남구 역삼1동744-12,37.497174968,127.03628230700001,보안등
1437,역삼1동739-15,서울특별시 강남구 역삼1동739-15,37.4977192354,127.036088062,보안등
1438,역삼1동744-14,서울특별시 강남구 역삼1동744-14,37.4974127989,127.03639550700001,보안등
1439,역삼1동739-18,서울특별시 강남구 역삼1동739-18,37.4977911782,127.036535918,보안등
1440,역삼1동738-23,서울특별시 강남구 역삼1동738-23,37.4982019119,127.036938708,보안등
1441,역삼1동738-25,서울특별시 강남구 역삼1동738-25,37.498302688,127.037373011,보안등
1442,역삼1동739-13,서울특별시 강남구 역삼1동739-13,37.4982417775,127.036224018,보안등
1443,역삼1동738-18,서울특별시 강남구 역삼1동738-18,37.4983641466,127.036766895,보안등
1444,역삼1동738-17,서울특별시 강남구 역삼1동738-17,37.498421750300004,127.03696143299999,보안등
1445,역삼1동739-5,서울특별시 강남구 역삼1동739-5,37.4988040427,127.03610215399999,보안등
1446,역삼1동738-7,서울특별시 강남구 역삼1동738-7,37.4990884651,127.037056756,보안등
1447,역삼1동 610-1,서울특별시 강남구 역삼1동 610-1,37.5057031737,127.032554192,보안등
1448,역삼1동 605-11,서울특별시 강남구 역삼1동 605-11,37.506081525700004,127.032807698,보안등
1449,역삼1동 605-13,서울특별시 강남구 역삼1동 605-13,37.5063770942,127.032667584,보안등
1450,역삼1동 609-11,서울특별시 강남구 역삼1동 609-11,37.5056705269,127.033309674,보안등
1451,역삼1동 606-10,서울특별시 강남구 역삼1동 606-10,37.5062111171,127.03335515399999,보안등
1452,역삼1동 606-8,서울특별시 강남구 역삼1동 606-8,37.506495871700004,127.033224085,보안등
1453,역삼1동 606-13,서울특별시 강남구 역삼1동 606-13,37.5064922026,127.03345480600001,보안등
1454,역삼1동 606-15,서울특별시 강남구 역삼1동 606-15,37.5063011638,127.0335452,보안등
1455,역삼1동 607-1,서울특별시 강남구 역삼1동 607-1,37.5058649715,127.03391596799999,보안등
1456,역삼1동 623-3,서울특별시 강남구 역삼1동 623-3,37.5039451818,127.02962651600001,보안등
1457,역삼1동 626,서울특별시 강남구 역삼1동 626,37.504607669,127.03212395,보안등
1458,역삼1동 609-16,서울특별시 강남구 역삼1동 609-16,37.5051408625,127.032857049,보안등
1459,역삼1동 609-13,서울특별시 강남구 역삼1동 609-13,37.5054363215,127.03311051799999,보안등
1460,역삼1동 610-2,서울특별시 강남구 역삼1동 610-2,37.5056851086,127.032717046,보안등
1461,역삼1동 610-3,서울특별시 강남구 역삼1동 610-3,37.5055265692,127.032581259,보안등
1462,역삼1동 660-7,서울특별시 강남구 역삼1동 660-7,37.505478648,127.036250133,보안등
1463,역삼1동 660-27,서울특별시 강남구 역삼1동 660-27,37.5056549111,127.037322389,보안등
1464,역삼1동 657-5,서울특별시 강남구 역삼1동 657-5,37.506059051,127.035739208,보안등
1465,역삼1동 660-6,서울특별시 강남구 역삼1동 660-6,37.5056336445,127.03617330200001,보안등
1466,역삼1동 660-13,서울특별시 강남구 역삼1동 660-13,37.505777684099996,127.03656695299999,보안등
1467,역삼1동 657-18,서울특별시 강남구 역삼1동 657-18,37.506080491599995,127.036340904,보안등
1468,역삼1동 657-13,서울특별시 강남구 역삼1동 657-13,37.506159859099995,127.036083077,보안등
1469,역삼1동 657-7,서울특별시 강남구 역삼1동 657-7,37.5057778977,127.035870268,보안등
1470,역삼1동 660-12,서울특별시 강남구 역삼1동 660-12,37.5053163849,127.036516965,보안등
1471,역삼1동 660-11,서울특별시 강남구 역삼1동 660-11,37.5054533572,127.03645369700001,보안등
1472,역삼1동 660-22,서울특별시 강남구 역삼1동 660-22,37.505799161599995,127.037037453,보안등
1473,역삼1동 660-19,서울특별시 강남구 역삼1동 660-19,37.505615413200005,127.036856405,보안등
1474,역삼1동 660-29,서울특별시 강남구 역삼1동 660-29,37.5058747033,127.037489884,보안등
1475,역삼1동 661-1,서울특별시 강남구 역삼1동 661-1,37.5060619679,127.03794237299999,보안등
1476,역삼1동 741-15,서울특별시 강남구 역삼1동 741-15,37.497651175,127.034699332,보안등
1477,역삼1동 692-5,서울특별시 강남구 역삼1동 692-5,37.506935906100004,127.04329018700001,보안등
1478,역삼1동 696-42,서울특별시 강남구 역삼1동 696-42,37.5056655027,127.047921954,보안등
1479,역삼1동 696-19,서울특별시 강남구 역삼1동 696-19,37.5057557258,127.04761890799999,보안등
1480,역삼1동 696-20,서울특별시 강남구 역삼1동 696-20,37.505842267800006,127.047505865,보안등
1481,역삼1동751-1,서울특별시 강남구 역삼1동751-1,37.4947175652,127.03446728799999,보안등
1482,역삼1동752-19,서울특별시 강남구 역삼1동752-19,37.4949843198,127.03427291,보안등
1483,역삼1동752-15,서울특별시 강남구 역삼1동752-15,37.4950491026,127.03458052299999,보안등
1484,역삼1동752-11,서울특별시 강남구 역삼1동752-11,37.495294177800005,127.03457611200001,보안등
1485,역삼1동751-8,서울특별시 강남구 역삼1동751-8,37.495099313800004,127.03540830799999,보안등
1486,역삼1동750-20,서울특별시 강남구 역삼1동750-20,37.495351704899996,127.03504203899999,보안등
1487,역삼1동750-18,서울특별시 강남구 역삼1동750-18,37.4952146968,127.03522743,보안등
1488,역삼1동750-21,서울특별시 강남구 역삼1동750-21,37.4954526311,127.034996853,보안등
1489,역삼1동829-21,서울특별시 강남구 역삼1동829-21,37.495737851,127.03326002899999,보안등
1490,역삼1동829-3,서울특별시 강남구 역삼1동829-3,37.4958315174,127.03339577,보안등
1491,역삼1동828-78,서울특별시 강남구 역삼1동828-78,37.4963865144,127.03347743799999,보안등
1492,역삼1동828-12,서울특별시 강남구 역삼1동828-12,37.4965740472,127.033038754,보안등
1493,역삼1동828-13,서울특별시 강남구 역삼1동828-13,37.4967254366,127.032966446,보안등
1494,역삼1동828-16,서울특별시 강남구 역삼1동828-16,37.4970137725,127.03291681600001,보안등
1495,역삼1동828-44,서울특별시 강남구 역삼1동828-44,37.4972875796,127.03326976299999,보안등
1496,역삼1동828-18,서울특별시 강남구 역삼1동828-18,37.4971003344,127.032681636,보안등
1497,역삼1동828-21,서울특별시 강남구 역삼1동828-21,37.497579578,127.033012056,보안등
1498,역삼1동823-14,서울특별시 강남구 역삼1동823-14,37.4976086865,127.032007865,보안등
1499,역삼1동828-14,서울특별시 강남구 역삼1동828-14,37.4968371954,127.032844364,보안등
1500,역삼1동823-8,서울특별시 강남구 역삼1동823-8,37.498210470100005,127.032333812,보안등
1501,역삼1동735-10,서울특별시 강남구 역삼1동735-10,37.4990896099,127.033207233,보안등
1502,역삼1동735-15,서울특별시 강남구 역삼1동735-15,37.4985273042,127.033482917,보안등
1503,역삼1동735-16,서울특별시 강남구 역삼1동735-16,37.4983218491,127.033573295,보안등
1504,역삼1동 644-18,서울특별시 강남구 역삼1동 644-18,37.501294762,127.034976961,보안등
1505,역삼1동 642-1,서울특별시 강남구 역삼1동 642-1,37.5016369482,127.035633055,보안등
1506,역삼1동 644-9,서울특별시 강남구 역삼1동 644-9,37.5016046435,127.03519424299999,보안등
1507,역삼1동 644-8,서울특별시 강남구 역삼1동 644-8,37.501640718699996,127.035076644,보안등
1508,역삼1동 644-7,서울특별시 강남구 역삼1동 644-7,37.501622773499996,127.03482330899999,보안등
1509,역삼1동 643-14,서울특별시 강남구 역삼1동 643-14,37.5017958648,127.034488636,보안등
1510,역삼1동 639-16,서울특별시 강남구 역삼1동 639-16,37.502120350300004,127.03406355700001,보안등
1511,역삼1동 643-2,서울특별시 강남구 역삼1동 643-2,37.5020157063,127.03450230899999,보안등
1512,역삼1동 643-3,서울특별시 강남구 역삼1동 643-3,37.5020697083,127.034701377,보안등
1513,역삼1동791-20,서울특별시 강남구 역삼1동791-20,37.4940783975,127.03852885299999,보안등
1514,역삼1동694-35,서울특별시 강남구 역삼1동694-35,37.507681061199996,127.045620502,보안등
1515,역삼1동834-50,서울특별시 강남구 역삼1동834-50,37.494054326,127.03480170200001,보안등
1516,역삼1동696-28,서울특별시 강남구 역삼1동696-28,37.5066460766,127.04722588700001,보안등
1517,역삼1동 640-20,서울특별시 강남구 역삼1동 640-20,37.5023832103,127.034864376,보안등
1518,역삼1동 643-6,서울특별시 강남구 역삼1동 643-6,37.502238973000004,127.035122161,보안등
1519,역삼1동 640-3,서울특별시 강남구 역삼1동 640-3,37.502833896999995,127.03423578399999,보안등
1520,역삼1동 640-1,서울특별시 강남구 역삼1동 640-1,37.5029708091,127.034376083,보안등
1521,역삼1동 640-6,서울특별시 강남구 역삼1동 640-6,37.5026031434,127.034565911,보안등
1522,역삼1동 639-10,서울특별시 강남구 역삼1동 639-10,37.5023149256,127.034208404,보안등
1523,역삼1동 629-10,서울특별시 강남구 역삼1동 629-10,37.5030610845,127.033769939,보안등
1524,역삼1동 638-1,서울특별시 강남구 역삼1동 638-1,37.5027079689,127.033493831,보안등
1525,역삼1동 639-5,서울특별시 강남구 역삼1동 639-5,37.5025817509,127.033765199,보안등
1526,역삼1동 638-8,서울특별시 강남구 역삼1동 638-8,37.5021889756,127.03354336,보안등
1527,역삼1동 639-7,서울특별시 강남구 역삼1동 639-7,37.5024303573,127.03385108200001,보안등
1528,역삼1동 645-3,서울특별시 강남구 역삼1동 645-3,37.501806911799996,127.03367437700001,보안등
1529,역삼1동 696-33,서울특별시 강남구 역삼1동 696-33,37.5061667058,127.047316064,보안등
1530,역삼1동 696-25,서울특별시 강남구 역삼1동 696-25,37.5062497929,127.046827529,보안등
1531,역삼1동 694-6,서울특별시 강남구 역삼1동 694-6,37.506747317199995,127.04639806,보안등
1532,역삼1동 694-13,서울특별시 강남구 역삼1동 694-13,37.5069383976,127.046226266,보안등
1533,역삼1동 694-14,서울특별시 강남구 역삼1동 694-14,37.5070429796,127.04605894299999,보안등
1534,역삼1동 694-17,서울특별시 강남구 역삼1동 694-17,37.5073495142,127.04556148799999,보안등
1535,역삼1동 694-18,서울특별시 강남구 역삼1동 694-18,37.5074504894,127.04539868399999,보안등
1536,역삼1동 683-43,서울특별시 강남구 역삼1동 683-43,37.507486644000004,127.045100119,보안등
1537,역삼1동 694-1,서울특별시 강남구 역삼1동 694-1,37.5072558428,127.045475474,보안등
1538,역삼1동 694-3,서울특별시 강남구 역삼1동 694-3,37.5070538901,127.045805605,보안등
1539,역삼1동 695-14,서울특별시 강남구 역삼1동 695-14,37.5064448389,127.04573284899999,보안등
1540,역삼1동 695-13,서울특별시 강남구 역삼1동 695-13,37.5063510765,127.045882083,보안등
1541,역삼1동 696-11,서울특별시 강남구 역삼1동 696-11,37.5061272993,127.046718877,보안등
1542,역삼1동 696-9,서울특별시 강남구 역삼1동 696-9,37.5058605982,127.04672775899999,보안등
1543,역삼1동 696-16,서울특별시 강남구 역삼1동 696-16,37.5057197783,127.047388165,보안등
1544,역삼1동 697-11,서울특별시 강남구 역삼1동 697-11,37.505283922800004,127.04680883,보안등
1545,역삼1동 697-8,서울특별시 강남구 역삼1동 697-8,37.5057022119,127.0462436,보안등
1546,역삼1동 697-7,서울특별시 강남구 역삼1동 697-7,37.5058067991,127.046062707,보안등
1547,역삼1동 695-10,서울특별시 강남구 역삼1동 695-10,37.506076998000005,127.04632526200001,보안등
1548,역삼1동823-5,서울특별시 강남구 역삼1동823-5,37.4982754777,127.031836258,보안등
1549,역삼1동823-7,서울특별시 강남구 역삼1동823-7,37.4984051072,127.03226152100001,보안등
1550,역삼1동823-21,서울특별시 강남구 역삼1동823-21,37.499053819299995,127.032307035,보안등
1551,역삼동 722-9 (역삼2동성당 주변),서울특별시 강남구 역삼동 722-9 (역삼2동성당 주변),37.500955,127.04179599999999,CCTV
1552,역삼동 614-8,서울특별시 강남구 역삼동 614-8,37.504353,127.02981100000001,CCTV
1553,역삼동 603,서울특별시 강남구 역삼동 603,37.505123,127.02948899999998,CCTV
1554,역삼동 619-10,서울특별시 강남구 역삼동 619-10,37.502332,127.02811000000001,CCTV
1555,역삼동 637-41,서울특별시 강남구 역삼동 637-41,37.501974,127.03291100000001,CCTV
1556,역삼동 655-13,서울특별시 강남구 역삼동 655-13,37.506710999999996,127.037181,CCTV
1557,역삼동 667-3,서울특별시 강남구 역삼동 667-3,37.504948999999996,127.035894,CCTV
1558,역삼동 691-2,서울특별시 강남구 역삼동 691-2,37.506575,127.04276599999999,CCTV
1559,역삼동 693-14,서울특별시 강남구 역삼동 693-14,37.508302,127.043544,CCTV
1560,역삼동 704-24,서울특별시 강남구 역삼동 704-24,37.505583,127.044954,CCTV
1561,역삼동 705,서울특별시 강남구 역삼동 705,37.504740000000005,127.04678899999999,CCTV
1562,역삼동 815-10,서울특별시 강남구 역삼동 815-10,37.501681,127.026753,CCTV
1563,역삼동 660-9,서울특별시 강남구 역삼동 660-9,37.505779,127.036414,CCTV
1564,역삼동 671-12,서울특별시 강남구 역삼동 671-12,37.503698,127.038839,CCTV
1565,역삼동 703-9,서울특별시 강남구 역삼동 703-9,37.504527,127.045076,CCTV
1566,역삼동 735-17,서울특별시 강남구 역삼동 735-17,37.498033,127.03345300000001,CCTV
1567,역삼동 741-25,서울특별시 강남구 역삼동 741-25,37.496808,127.03473500000001,CCTV
1568,역삼동 744 (역삼어린이집 앞),서울특별시 강남구 역삼동 744 (역삼어린이집 앞),37.497463,127.035974,CCTV
1569,역삼동 747,서울특별시 강남구 역삼동 747,37.496190000000006,127.03713799999998,CCTV
1570,역삼동 748,서울특별시 강남구 역삼동 748,37.496407,127.03631200000001,CCTV
1571,역삼동 751-10,서울특별시 강남구 역삼동 751-10,37.495033,127.03573300000001,CCTV
1572,역삼동 752,서울특별시 강남구 역삼동 752,37.495684000000004,127.034376,CCTV
1573,역삼동 794-22,서울특별시 강남구 역삼동 794-22,37.492577000000004,127.037047,CCTV
1574,역삼동 795-25 (강남구 제10호 공영주차장 앞),서울특별시 강남구 역삼동 795-25 (강남구 제10호 공영주차장 앞),37.492411,127.039048,CCTV
1575,역삼동 824-11,서울특별시 강남구 역삼동 824-11,37.496863,127.03019099999999,CCTV
1576,역삼동 828-11,서울특별시 강남구 역삼동 828-11,37.496429,127.03331399999999,CCTV
1577,역삼동 830-23 (역삼무궁화공원 코너),서울특별시 강남구 역삼동 830-23 (역삼무궁화공원 코너),37.494122,127.03239599999999,CCTV
1578,역삼동 836 (한스빌A 앞),서울특별시 강남구 역삼동 836 (한스빌A 앞),37.492083,127.032504,CCTV
1579,역삼동 836-43,서울특별시 강남구 역삼동 836-43,37.491721000000005,127.033507,CCTV
1580,역삼동 837-26 (삼일프라자 오피스텔 앞),서울특별시 강남구 역삼동 837-26 (삼일프라자 오피스텔 앞),37.490598,127.03312,CCTV
1581,역삼동 714 (도성초 정문 앞),서울특별시 강남구 역삼동 714 (도성초 정문 앞),37.500046999999995,127.04926499999999,CCTV
1582,역삼동 725-13 (삼환베르사이유 담장),서울특별시 강남구 역삼동 725-13 (삼환베르사이유 담장),37.499322,127.03978799999999,CCTV
1583,역삼동 728-10,서울특별시 강남구 역삼동 728-10,37.498234000000004,127.03981599999999,CCTV
1584,역삼동 728-40,서울특별시 강남구 역삼동 728-40,37.497475,127.04073700000001,CCTV
1585,역삼동 724-31,서울특별시 강남구 역삼동 724-31,37.499612,127.042197,CCTV
1586,역삼동 729-10,서울특별시 강남구 역삼동 729-10,37.498511,127.041968,CCTV
1587,역삼동 754-1 (역삼푸르지오A 107동 앞),서울특별시 강남구 역삼동 754-1 (역삼푸르지오A 107동 앞),37.497097,127.046425,CCTV
1588,역삼동 767-20 (역삼중 담장),서울특별시 강남구 역삼동 767-20 (역삼중 담장),37.495971000000004,127.04941200000002,CCTV
1589,역삼동 772 (주차빌딩 앞),서울특별시 강남구 역삼동 772 (주차빌딩 앞),37.499907,127.037393,CCTV
1590,역삼동 774,서울특별시 강남구 역삼동 774,37.496466999999996,127.04231999999999,CCTV
1591,역삼동 774-20,서울특별시 강남구 역삼동 774-20,37.496097,127.043521,CCTV
1592,역삼동 776-2 (총지사 앞),서울특별시 강남구 역삼동 776-2 (총지사 앞),37.495213,127.040475,CCTV
1593,역삼동 777-23,서울특별시 강남구 역삼동 777-23,37.495173,127.042507,CCTV
1594,역삼동 779-10 (청운교회 앞),서울특별시 강남구 역삼동 779-10 (청운교회 앞),37.495824,127.044886,CCTV
1595,역삼동 780-25,서울특별시 강남구 역삼동 780-25,37.495265,127.045057,CCTV
1596,역삼동 782-18,서울특별시 강남구 역삼동 782-18,37.494503,127.04276200000001,CCTV
1597,역삼동 782-38,서울특별시 강남구 역삼동 782-38,37.493705,127.04233899999998,CCTV
1598,역삼동 676 (르네상스호텔2 주변),서울특별시 강남구 역삼동 676 (르네상스호텔2 주변),37.503459,127.040628,CCTV
1599,역삼동 677-25 (르네상스호텔 주변),서울특별시 강남구 역삼동 677-25 (르네상스호텔 주변),37.502274,127.040985,CCTV
1600,역삼동 619-24,서울특별시 강남구 역삼동 619-24,37.501305,127.02761299999999,CCTV
1601,역삼동 629,서울특별시 강남구 역삼동 629,37.503157,127.03291100000001,CCTV
1602,역삼동 673-6,서울특별시 강남구 역삼동 673-6,37.504913,127.039367,CCTV
1603,역삼동 683-10,서울특별시 강남구 역삼동 683-10,37.50908,127.043922,CCTV
1604,역삼동 683-43,서울특별시 강남구 역삼동 683-43,37.507372,127.045123,CCTV
1605,역삼동 796-1,서울특별시 강남구 역삼동 796-1,37.493964,127.03879099999999,CCTV
1606,역삼동 831-3,서울특별시 강남구 역삼동 831-3,37.494914,127.030224,CCTV
1607,역삼동 840-5,서울특별시 강남구 역삼동 840-5,37.49136,127.03569499999999,CCTV
1608,역삼동 644-18 (파리바게뜨 주변),서울특별시 강남구 역삼동 644-18 (파리바게뜨 주변),37.501244,127.03514399999999,CCTV
1609,역삼동 668-17 (GS타워북측 주변),서울특별시 강남구 역삼동 668-17 (GS타워북측 주변),37.50223,127.03643999999998,CCTV
1610,역삼동 678-35 (외환은행 역삼점지점 주변),서울특별시 강남구 역삼동 678-35 (외환은행 역삼점지점 주변),37.501495,127.03838799999998,CCTV
1611,역삼동 737 (강남파이낸스센터 주변),서울특별시 강남구 역삼동 737 (강남파이낸스센터 주변),37.500248,127.035839,CCTV
1612,역삼동 738-9 (최수사 주변),서울특별시 강남구 역삼동 738-9 (최수사 주변),37.499239,127.03748700000001,CCTV
1613,역삼동 653 (카페디아마폴라 주변),서울특별시 강남구 역삼동 653 (카페디아마폴라 주변),37.508179,127.03738200000001,CCTV
1614,역삼동 654-4 (GS칼텍스 주변),서울특별시 강남구 역삼동 654-4 (GS칼텍스 주변),37.507641,127.03921100000001,CCTV
1615,역삼동 689-7 (태승빌딩 주변),서울특별시 강남구 역삼동 689-7 (태승빌딩 주변),37.505981,127.041381,CCTV
1616,역삼동 696-43 (비전빌딩 주변),서울특별시 강남구 역삼동 696-43 (비전빌딩 주변),37.505656,127.0483,CCTV
1617,역삼동 700-6 (VAN전시장 주변),서울특별시 강남구 역삼동 700-6 (VAN전시장 주변),37.504307,127.042208,CCTV
1618,역삼동 701-14 (상록플라자 주변),서울특별시 강남구 역삼동 701-14 (상록플라자 주변),37.504149,127.043683,CCTV
1619,역삼동 824-19 (씨티은행 강남지점 주변),서울특별시 강남구 역삼동 824-19 (씨티은행 강남지점 주변),37.498544,127.03029699999999,CCTV
1620,역삼동 824-29 (한일빌딩 주변),서울특별시 강남구 역삼동 824-29 (한일빌딩 주변),37.497351,127.031726,CCTV
1621,역삼동 827-68 (착한고기집곰씨네 주변),서울특별시 강남구 역삼동 827-68 (착한고기집곰씨네 주변),37.49573,127.032494,CCTV
1622,역삼동 829-15 (신성빌딩 주변),서울특별시 강남구 역삼동 829-15 (신성빌딩 주변),37.494193,127.03348999999999,CCTV
1623,역삼동 717 (금융결제원본사 주변),서울특별시 강남구 역삼동 717 (금융결제원본사 주변),37.50009,127.03888500000001,CCTV
1624,역삼동 707-27 (I Tower 주변),서울특별시 강남구 역삼동 707-27 (I Tower 주변),37.503721,127.047255,CCTV
1625,역삼동 755-10 (푸르지오 주변),서울특별시 강남구 역삼동 755-10 (푸르지오 주변),37.500339000000004,127.05076299999999,CCTV
