,명칭,주소,위도,경도,분류
237,역삼동 707-42 (한신인터밸리24빌딩 주변),서울특별시 강남구 역삼동 707-42 (한신인터밸리24빌딩 주변),37.503007000000004,127.047533,CCTV
238,역삼동 832-7,서울특별시 강남구 역삼동 832-7,37.491684,127.03086299999998,CCTV
239,역삼동 755 (이마트 역삼지점 주변),서울특별시 강남구 역삼동 755 (이마트 역삼지점 주변),37.499448,127.047839,CCTV
240,역삼동 649-10 (서림빌딩 주변),서울특별시 강남구 역삼동 649-10 (서림빌딩 주변),37.499148,127.029728,CCTV
241,역삼동 719-9,서울특별시 강남구 역삼동 719-9,37.501015,127.04025800000001,CCTV
242,역삼동 619-23,서울특별시 강남구 역삼동 619-23,37.501641,127.02729099999999,CCTV
243,역삼동 661-8,서울특별시 강남구 역삼동 661-8,37.506303,127.03824099999999,CCTV
244,역삼동 683-19,서울특별시 강남구 역삼동 683-19,37.508272,127.04426200000002,CCTV
245,역삼동 809-12,서울특별시 강남구 역삼동 809-12,37.50284,127.02611100000001,CCTV
246,역삼동 766-18,서울특별시 강남구 역삼동 766-18,37.495777000000004,127.05006200000001,CCTV
247,역삼동 644-17,서울특별시 강남구 역삼동 644-17,37.500915,127.034548,CCTV
248,역삼동 635-1,서울특별시 강남구 역삼동 635-1,37.500066,127.030474,CCTV
249,역삼동 613-22,서울특별시 강남구 역삼동 613-22,37.505412,127.03071499999999,CCTV
250,역삼동 776-25,서울특별시 강남구 역삼동 776-25,37.494584,127.040761,CCTV
251,역삼동 775-29,서울특별시 강남구 역삼동 775-29,37.495559,127.04146499999999,CCTV
252,역삼동 635-1,서울특별시 강남구 역삼동 635-1,37.501634,127.029524,CCTV
253,역삼동 647,서울특별시 강남구 역삼동 647,37.500549,127.03230500000001,CCTV
254,역삼동 756-19,서울특별시 강남구 역삼동 756-19,37.497678,127.05165900000001,CCTV
255,역삼동 791-23,서울특별시 강남구 역삼동 791-23,37.494107,127.039046,CCTV
256,역삼동 645-29,서울특별시 강남구 역삼동 645-29,37.500952000000005,127.034029,CCTV
257,역삼동 697-7,서울특별시 강남구 역삼동 697-7,37.505767999999996,127.046191,CCTV
258,역삼동 700-13,서울특별시 강남구 역삼동 700-13,37.504978,127.04252199999999,CCTV
259,역삼동 652-5,서울특별시 강남구 역삼동 652-5,37.508216,127.03718400000001,CCTV
260,역삼동 735-18,서울특별시 강남구 역삼동 735-18,37.497878,127.03359499999999,CCTV
