,명칭,주소,위도,경도,분류
170,역삼1동 684-6,서울특별시 강남구 역삼1동 684-6,37.5084247782,127.042150975,보안등
171,역삼1동 684-12,서울특별시 강남구 역삼1동 684-12,37.5084030764,127.042368119,보안등
172,역삼1동 684-14,서울특별시 강남구 역삼1동 684-14,37.5086625169,127.042503989,보안등
173,역삼1동 684-9,서울특별시 강남구 역삼1동 684-9,37.5087166746,127.04223257299999,보안등
174,역삼1동 681-41,서울특별시 강남구 역삼1동 681-41,37.5091781177,127.04187090200001,보안등
175,역삼1동 684-27,서울특별시 강남구 역삼1동 684-27,37.5088785861,127.042979144,보안등
176,역삼1동 683-39,서울특별시 강남구 역삼1동 683-39,37.5089432062,127.04366684799999,보안등
177,역삼1동 683-1,서울특별시 강남구 역삼1동 683-1,37.5090080233,127.04381618200001,보안등
178,역삼1동 682-12,서울특별시 강남구 역삼1동 682-12,37.5095163268,127.043445498,보안등
179,역삼1동 682-14,서울특별시 강남구 역삼1동 682-14,37.5093324853,127.043544923,보안등
180,역삼1동 682-4,서울특별시 강남구 역삼1동 682-4,37.5092317189,127.04314674,보안등
181,역삼1동 682-9,서울특별시 강남구 역삼1동 682-9,37.5096029046,127.043223865,보안등
182,역삼1동 682,서울특별시 강남구 역삼1동 682,37.5096535648,127.04266289700001,보안등
183,역삼1동 686-3,서울특별시 강남구 역삼1동 686-3,37.5073584197,127.04092436399999,보안등
184,역삼1동748-7,서울특별시 강남구 역삼1동748-7,37.495690121799996,127.03624087799999,보안등
185,역삼1동749-15,서울특별시 강남구 역삼1동749-15,37.495683041999996,127.035820206,보안등
186,역삼1동749-6,서울특별시 강남구 역삼1동749-6,37.496007493200004,127.03552634299999,보안등
187,역삼1동749-21,서울특별시 강남구 역삼1동749-21,37.4962236597,127.03577523,보안등
188,역삼1동748-10,서울특별시 강남구 역삼1동748-10,37.4954306928,127.03604172700001,보안등
189,역삼1동748-14,서울특별시 강남구 역삼1동748-14,37.4950991444,127.035969195,보안등
190,역삼1동 624-41,서울특별시 강남구 역삼1동 624-41,37.5045791331,127.031015591,보안등
191,역삼1동 624-9,서울특별시 강남구 역삼1동 624-9,37.5043087946,127.031155719,보안등
192,역삼1동 690-27,서울특별시 강남구 역삼1동 690-27,37.5072283228,127.041928626,보안등
193,역삼1동 690-35,서울특별시 강남구 역삼1동 690-35,37.5068929925,127.042367266,보안등
194,역삼1동 690-17,서울특별시 강남구 역삼1동 690-17,37.506723813,127.04177905200001,보안등
195,역삼1동 690-24,서울특별시 강남구 역삼1동 690-24,37.506921978,127.04193750200001,보안등
196,역삼1동 690-20,서울특별시 강남구 역삼1동 690-20,37.507073524,127.041435422,보안등
197,역삼1동 686-20,서울특별시 강남구 역삼1동 686-20,37.5073979364,127.041290832,보안등
198,역삼1동 689-34,서울특별시 강남구 역삼1동 689-34,37.5070304884,127.040824657,보안등
199,역삼1동 670-1,서울특별시 강남구 역삼1동 670-1,37.5039069037,127.03750247200001,보안등
200,역삼1동 670-3,서울특별시 강남구 역삼1동 670-3,37.503708726999996,127.037362135,보안등
201,역삼1동 689-26,서울특별시 강남구 역삼1동 689-26,37.5061363962,127.041670149,보안등
202,역삼1동 690-15,서울특별시 강남구 역삼1동 690-15,37.506449808,127.042059385,보안등
203,역삼1동 817-5,서울특별시 강남구 역삼1동 817-5,37.5004497622,127.027634745,보안등
204,역삼1동 817-20,서울특별시 강남구 역삼1동 817-20,37.5003378778,127.028308721,보안등
205,역삼1동 817-23,서울특별시 강남구 역삼1동 817-23,37.500373882199995,127.028458014,보안등
206,역삼1동 817-27,서울특별시 강남구 역삼1동 817-27,37.500701783800004,127.02872503200001,보안등
207,역삼1동 817-38,서울특별시 강남구 역삼1동 817-38,37.5008747901,127.028670815,보안등
208,역삼1동 620-9,서울특별시 강남구 역삼1동 620-9,37.5009830821,127.027956121,보안등
209,역삼1동 817-26,서울특별시 강남구 역삼1동 817-26,37.5004747171,127.028779229,보안등
210,역삼1동 817-22,서울특별시 강남구 역삼1동 817-22,37.5001792398,127.02856198299999,보안등
211,역삼1동791,서울특별시 강남구 역삼1동791,37.494547138899996,127.03785512799999,보안등
212,역삼1동790-20,서울특별시 강남구 역삼1동790-20,37.4947057783,127.03766070799999,보안등
213,역삼1동789-14,서울특별시 강남구 역삼1동789-14,37.4948176692,127.037136065,보안등
214,역삼1동791-2,서울특별시 강남구 역삼1동791-2,37.4946551447,127.038212521,보안등
215,역삼1동791-8,서울특별시 강남구 역삼1동791-8,37.494564978,127.038416021,보안등
216,역삼1동791-5,서울특별시 강남구 역삼1동791-5,37.4947919505,127.038664917,보안등
217,역삼1동791-6,서울특별시 강남구 역삼1동791-6,37.4946657888,127.03872817799999,보안등
218,역삼1동791-10,서울특별시 강남구 역삼1동791-10,37.494471371399996,127.038112915,보안등
219,역삼1동797-5,서울특별시 강남구 역삼1동797-5,37.4948350019,127.03926201200001,보안등
220,역삼1동797-1,서울특별시 강남구 역삼1동797-1,37.4949071619,127.039022316,보안등
221,역삼1동797-15,서울특별시 강남구 역삼1동797-15,37.4944385002,127.039438211,보안등
222,역삼1동796-3,서울특별시 강남구 역삼1동796-3,37.4939845205,127.03905349799999,보안등
223,역삼1동796-2,서울특별시 강남구 역삼1동796-2,37.4939449225,127.038913258,보안등
224,역삼1동796-6,서울특별시 강남구 역삼1동796-6,37.4937359261,127.03880006899999,보안등
225,역삼1동 682-1,서울특별시 강남구 역삼1동 682-1,37.5093399628,127.042807491,보안등
226,역삼1동 684-21,서울특별시 강남구 역삼1동 684-21,37.508947138,127.042771074,보안등
227,역삼1동 684-7,서울특별시 강남구 역삼1동 684-7,37.508691519,127.04202897399999,보안등
228,역삼1동796-11,서울특별시 강남구 역삼1동796-11,37.4936133087,127.03904425799999,보안등
229,역삼1동795-3,서울특별시 강남구 역삼1동795-3,37.493772127199996,127.03830705799999,보안등
230,역삼1동792-59,서울특별시 강남구 역삼1동792-59,37.4939703956,127.038162416,보안등
231,역삼1동792-82,서울특별시 강남구 역삼1동792-82,37.493934403400004,127.038013132,보안등
232,역삼1동792-5,서울특별시 강남구 역삼1동792-5,37.4932683136,127.035918562,보안등
233,역삼1동792-76,서울특별시 강남구 역삼1동792-76,37.4938839863,127.037890979,보안등
234,역삼1동792-75,서울특별시 강남구 역삼1동792-75,37.49405701,127.037796079,보안등
235,역삼1동792-81,서울특별시 강남구 역삼1동792-81,37.4937507757,127.03745668399999,보안등
236,역삼1동794-5,서울특별시 강남구 역삼1동794-5,37.493393966999996,127.037488168,보안등
237,역삼1동795-8,서울특별시 강남구 역삼1동795-8,37.4932568942,127.037863524,보안등
238,역삼1동795-13,서울특별시 강남구 역삼1동795-13,37.4932063505,127.03813488799999,보안등
239,역삼1동794-12,서울특별시 강남구 역삼1동794-12,37.4930947866,127.03763276,보안등
240,역삼1동 619-10,서울특별시 강남구 역삼1동 619-10,37.5023850567,127.02791593,보안등
241,역삼1동 622-22,서울특별시 강남구 역삼1동 622-22,37.5024101629,127.028427121,보안등
242,역삼1동 622-21,서울특별시 강남구 역삼1동 622-21,37.5024966235,127.02857643700001,보안등
243,역삼1동 622-17,서울특별시 강남구 역삼1동 622-17,37.5026082401,127.02901980600001,보안등
244,역삼1동 622-16,서울특별시 강남구 역삼1동 622-16,37.5026911692,127.028870554,보안등
245,역삼1동 622-11,서울특별시 강남구 역삼1동 622-11,37.502723515300005,127.029236991,보안등
246,역삼1동 621-13,서울특별시 강남구 역삼1동 621-13,37.502446024499996,127.029159979,보안등
247,역삼1동 621-33,서울특별시 강남구 역삼1동 621-33,37.501984657,127.029372414,보안등
248,역삼1동 621-26,서울특별시 강남구 역삼1동 621-26,37.501959579099996,127.02876170399999,보안등
249,역삼1동 620-24,서울특별시 강남구 역삼1동 620-24,37.5017395969,127.029318033,보안등
250,역삼1동 620-21,서울특별시 강남구 역삼1동 620-21,37.501299967600005,127.02906906,보안등
251,역삼1동 620-20,서울특별시 강남구 역삼1동 620-20,37.5014261173,127.029032919,보안등
252,역삼1동 620-13,서울특별시 강남구 역삼1동 620-13,37.5013000318,127.02880668700001,보안등
253,역삼1동 620-7,서울특별시 강남구 역삼1동 620-7,37.5012533538,127.028082884,보안등
254,역삼1동 817-35,서울특별시 강남구 역삼1동 817-35,37.500705555100005,127.028028395,보안등
255,역삼1동 817-1,서울특별시 강남구 역삼1동 817-1,37.5005975451,127.027557898,보안등
256,역삼1동 817-25,서울특별시 강남구 역삼1동 817-25,37.5002548771,127.02875652600001,보안등
257,역삼1동 817-17,서울특별시 강남구 역삼1동 817-17,37.4999883361,127.028105028,보안등
258,역삼1동 817-16,서울특별시 강남구 역삼1동 817-16,37.5001144909,127.028046269,보안등
259,역삼1동 690-40,서울특별시 강남구 역삼1동 690-40,37.5067235646,127.04247574600001,보안등
260,역삼1동 690-41,서울특별시 강남구 역삼1동 690-41,37.5068784542,127.04270655799999,보안등
261,역삼1동 690-14,서울특별시 강남구 역삼1동 690-14,37.5063200181,127.042185984,보안등
262,역삼1동 689-23,서울특별시 강남구 역삼1동 689-23,37.505909287,127.041828361,보안등
263,역삼1동 701,서울특별시 강남구 역삼1동 701,37.503861723200004,127.043161745,보안등
264,역삼1동 703-5,서울특별시 강남구 역삼1동 703-5,37.5042505168,127.04435173899999,보안등
